customer_id,customer_name,gender,signup_date,city,state,region,acquisition_channel
100337,Karan Mishra,Female,2024-12-09,Visakhapatnam,Andhra Pradesh,South,Paid Search
100338,Ananya Singh,Male,2024-05-16,Chennai,Tamil Nadu,South,Paid Search
100339,Nisha Sharma,Female,2025-08-16,Mangaluru,Karnataka,South,Referral
100340,Pooja Kumar,Female,2025-05-12,Visakhapatnam,Andhra Pradesh,South,Social Media
100341,Neha Gupta,Female,2025-03-04,Bhopal,Madhya Pradesh,Central,Paid Search
100342,Aarav Agarwal,Male,2025-11-29,Chennai,Tamil Nadu,South,Affiliate
100343,Meera Verma,Male,2024-04-02,Indore,Madhya Pradesh,Central,Paid Search
100344,Vivaan Singh,Male,2024-12-19,Udaipur,Rajasthan,North,Paid Search
100345,Vivaan Mishra,Male,2023-05-08,Thiruvananthapuram,Kerala,South,Paid Search
100346,Rahul Patel,Male,2023-04-17,Mangaluru,Karnataka,South,Paid Search
100347,Pooja Kumar,Male,2023-09-22,Vijayawada,Andhra Pradesh,South,Organic Search
100348,Simran Patel,Male,2023-11-21,Vijayawada,Andhra Pradesh,South,Paid Search
100349,Aarav Mishra,Male,2023-10-18,New Delhi,Delhi,North,Organic Search
100350,Isha Mishra,Male,2025-01-05,New Delhi,Delhi,North,Referral
100351,Ananya Pandey,Female,2024-02-26,Jaipur,Rajasthan,North,Paid Search
100352,Pooja Gupta,Male,2025-02-06,Agra,Uttar Pradesh,North,Social Media
100353,Isha Verma,Male,2023-05-27,Coimbatore,Tamil Nadu,South,Paid Search
100354,Isha Tiwari,Female,2024-01-23,Ahmedabad,Gujarat,West,Email
100355,Aditi Mehta,Male,2024-09-22,Visakhapatnam,Andhra Pradesh,South,Paid Search
100356,Aditya Mehta,Male,2025-12-23,Vijayawada,Andhra Pradesh,South,Referral
100357,Rahul Sharma,Female,2024-02-06,New Delhi,Delhi,North,Organic Search
100358,Aditi Joshi,Female,2024-09-14,Kochi,Kerala,South,Affiliate
100359,Vivaan Mishra,Male,2024-06-27,Pune,Maharashtra,West,Social Media
100360,Riya Tiwari,Male,2023-01-14,Faridabad,Haryana,North,Organic Search
100361,Priya Pandey,Male,2023-11-09,Amritsar,Punjab,North,Paid Search
100362,Vikram Kumar,Female,2023-11-11,Kochi,Kerala,South,Organic Search
100363,Neha Saxena,Female,2024-05-11,Mysuru,Karnataka,South,Affiliate
100364,Rohan Agarwal,Male,2023-07-22,Thiruvananthapuram,Kerala,South,Social Media
100365,Aditi Sharma,Female,2025-02-19,Pune,Maharashtra,West,Referral
100366,Pooja Joshi,Female,2024-06-03,Jodhpur,Rajasthan,North,Social Media
100367,Rohan Gupta,Female,2023-04-07,Jaipur,Rajasthan,North,Referral
100368,Meera Yadav,Female,2024-01-26,Madurai,Tamil Nadu,South,Organic Search
100369,Kavya Patel,Female,2024-07-12,Lucknow,Uttar Pradesh,North,Email
100370,Sneha Yadav,Female,2023-08-28,Faridabad,Haryana,North,Social Media
100371,Neha Sharma,Male,2024-11-08,Hyderabad,Telangana,South,Organic Search
100372,Aditi Yadav,Female,2025-04-13,Indore,Madhya Pradesh,Central,Organic Search
100373,Rahul Sharma,Female,2025-01-01,Surat,Gujarat,West,Organic Search
100374,Nisha Tiwari,Female,2025-01-04,Warangal,Telangana,South,Organic Search
100375,Sneha Agarwal,Female,2025-10-07,Thiruvananthapuram,Kerala,South,Affiliate
100376,Nisha Tiwari,Male,2024-07-28,Pune,Maharashtra,West,Organic Search
100377,Nisha Patel,Female,2025-05-05,Gurugram,Haryana,North,Organic Search
100378,Vivaan Singh,Female,2024-01-11,Gurugram,Haryana,North,Email
100379,Karan Joshi,Male,2025-03-20,Warangal,Telangana,South,Paid Search
100380,Isha Gupta,Male,2024-09-28,Mangaluru,Karnataka,South,Social Media
100381,Aditya Mishra,Male,2025-08-08,Noida,Uttar Pradesh,North,Organic Search
100382,Ananya Mishra,Male,2023-03-26,Vijayawada,Andhra Pradesh,South,Social Media
100383,Karan Jain,Male,2025-09-28,Visakhapatnam,Andhra Pradesh,South,Social Media
100384,Riya Joshi,Male,2023-09-11,Mangaluru,Karnataka,South,Organic Search
100385,Rahul Pandey,Female,2025-07-08,Kanpur,Uttar Pradesh,North,Social Media
100386,Aditya Verma,Male,2024-02-20,Pune,Maharashtra,West,Email
100387,Priya Kumar,Female,2024-11-03,Pune,Maharashtra,West,Organic Search
100388,Rahul Jain,Male,2024-01-02,Ludhiana,Punjab,North,Social Media
100389,Aditi Agarwal,Female,2025-07-12,Kochi,Kerala,South,Social Media
100390,Aarav Mehta,Male,2025-03-05,New Delhi,Delhi,North,Email
100391,Isha Mishra,Male,2023-12-24,Gurugram,Haryana,North,Paid Search
100392,Neha Pandey,Female,2023-05-26,New Delhi,delhi,North,Paid Search
100393,Nisha Sharma,Male,2025-11-08,Hyderabad,Telangana,South,Paid Search
100394,Nisha Mishra,Female,2025-12-02,Kolkata,West Bengal,East,Email
100395,Aditi Sharma,Male,2023-07-09,Patna,Bihar,East,Email
100396,Neha Agarwal,Male,2023-12-14,Thiruvananthapuram,Kerala,South,Organic Search
100397,Neha Sharma,Male,2023-09-08,Kanpur,Uttar Pradesh,North,Organic Search
100398,Aarav Joshi,Male,2023-09-06,New Delhi,Delhi,North,Email
100399,Nisha Tiwari,Male,2023-06-23,Madurai,Tamil Nadu,South,Organic Search
100400,Riya Joshi,Female,2025-03-09,Madurai,Tamil Nadu,South,Paid Search
100401,Rahul Agarwal,Female,2025-04-30,Visakhapatnam,Andhra Pradesh,South,Social Media
100402,Priya Joshi,Male,2024-10-25,Faridabad,Haryana,North,Paid Search
100403,Sneha Verma,Male,2024-04-20,Chennai,Tamil Nadu,South,Referral
100404,Ananya Patel,Male,2025-12-08,Visakhapatnam,Andhra Pradesh,South,Referral
100405,Priya Yadav,Female,2025-03-19,Udaipur,Rajasthan,North,Social Media
100406,Pooja Yadav,Male,2023-03-06,Jodhpur,Rajasthan,North,Organic Search
100407,Meera Kumar,Female,2024-07-12,Vadodara,Gujarat,West,Organic Search
100408,Neha Verma,Female,2023-07-06,New Delhi,Delhi,North,Social Media
100409,Vivaan Mishra,Female,2024-03-17,Vijayawada,Andhra Pradesh,South,Paid Search
100410,Rohan Tiwari,Male,2024-03-07,Lucknow,Uttar Pradesh,North,Organic Search
100411,Aditya Singh,Male,2025-09-08,New Delhi,Delhi,North,Social Media
100412,Pooja Sharma,Male,2025-06-17,Bengaluru,Karnataka,South,Organic Search
100413,Ananya Jain,Male,2024-04-18,Madurai,Tamil Nadu,South,Social Media
100414,Aditya Gupta,Female,2025-04-24,Mumbai,Maharashtra,West,Paid Search
100415,Karan Sharma,Male,2024-11-08,Noida,Uttar Pradesh,North,Organic Search
100416,Nisha Jain,Female,2024-08-29,Patna,Bihar,East,Paid Search
100417,Simran Yadav,Male,2025-07-29,Visakhapatnam,Andhra Pradesh,South,Organic Search
100418,Sneha Mishra,Female,2024-11-13,Mumbai,Maharashtra,West,Email
100419,Aarav Mishra,Male,2023-08-21,Chennai,Tamil Nadu,South,Organic Search
100420,Meera Verma,Male,2024-03-08,Udaipur,Rajasthan,North,Social Media
100421,Vivaan Sharma,Female,2024-03-16,Kochi,Kerala,South,Social Media
100422,Nisha Patel,Female,2025-07-13,Gaya,Bihar,East,Organic Search
100423,Sneha Jain,Female,2023-06-08,Faridabad,Haryana,North,Referral
100424,Rohan Agarwal,Male,2024-06-06,Siliguri,West Bengal,East,Social Media
100425,Vivaan Singh,Male,2024-08-17,Surat,Gujarat,West,Email
100426,Kavya Saxena,Male,2025-11-10,New Delhi,Delhi,North,Email
100427,Aditya Singh,Female,2025-05-14,Ludhiana,Punjab,North,Organic Search
100428,Priya Jain,Male,2023-10-13,Amritsar,Punjab,North,Organic Search
100429,Aarav Jain,Female,2023-03-02,Agra,Uttar Pradesh,North,Social Media
100430,Nisha Saxena,Male,2023-05-19,Gaya,Bihar,East,Social Media
100431,Meera Jain,Male,2023-03-08,Mumbai,Maharashtra,West,Affiliate
100432,Arjun Agarwal,Female,2024-03-20,Faridabad,Haryana,North,Organic Search
100433,Pooja Singh,Male,2025-03-22,Ludhiana,Punjab,North,Email
100434,Priya Patel,Male,2024-12-20,Pune,Maharashtra,West,Organic Search
100435,Vivaan Gupta,Female,2025-02-16,Ahmedabad,Gujarat,West,Social Media
100436,Priya Saxena,Male,2024-08-04,Nagpur,Maharashtra,West,Organic Search
100437,Vikram Saxena,Male,2024-03-16,Siliguri,West Bengal,East,Referral
100438,Rahul Gupta,Male,2025-06-21,Thiruvananthapuram,Kerala,South,Organic Search
100439,Nisha Mishra,Male,2024-01-30,Nagpur,Maharashtra,West,Organic Search
100440,Rahul Tiwari,Female,2024-10-01,Warangal,Telangana,South,Paid Search
100441,Isha Verma,Female,2023-11-05,Vijayawada,Andhra Pradesh,South,Paid Search
100442,Riya Verma,Male,2024-02-04,Chennai,Tamil Nadu,South,Referral
100443,Aarav Saxena,Male,2023-03-09,Nagpur,Maharashtra,West,Social Media
100444,Aditya Patel,Male,2024-10-27,Udaipur,Rajasthan,North,Affiliate
100445,Kavya Tiwari,Male,2024-07-16,Jaipur,Rajasthan,North,Organic Search
100446,Ananya Gupta,Male,2023-12-12,Indore,Madhya Pradesh,Central,Email
100447,Aditi Jain,Male,2024-11-05,Coimbatore,Tamil Nadu,South,Email
100448,Priya Jain,Female,2023-05-23,Vijayawada,Andhra Pradesh,South,Organic Search
100449,Nisha Tiwari,Male,2025-08-05,Udaipur,Rajasthan,North,Referral
100450,Rahul Saxena,Male,2023-02-05,Chennai,Tamil Nadu,South,Email
100451,Priya Joshi,Male,2024-08-16,Vijayawada,Andhra Pradesh,South,Affiliate
100452,Simran Mehta,Male,2023-10-20,Kochi,Kerala,South,Organic Search
100453,Aditya Mehta,Female,2023-06-16,Jodhpur,Rajasthan,North,Organic Search
100454,Sneha Saxena,Male,2023-07-07,Lucknow,Uttar Pradesh,North,Social Media
100455,Neha Tiwari,Male,2024-11-24,Kolkata,West Bengal,East,Organic Search
100456,Sneha Singh,Female,2025-05-09,Kolkata,West Bengal,East,Referral
100457,Arjun Saxena,Male,2025-10-17,New Delhi,Delhi,North,Social Media
100458,Sneha Pandey,Male,2024-11-07,Gwalior,Madhya Pradesh,Central,Organic Search
100459,Sneha Gupta,Female,2024-06-27,Ludhiana,Punjab,North,Organic Search
100460,Sneha Sharma,Male,2025-04-24,Pune,Maharashtra,West,Organic Search
100461,Arjun Agarwal,Male,2025-06-08,Gaya,Bihar,East,Organic Search
100462,Vikram Pandey,Female,2024-03-28,New Delhi,Delhi,North,Organic Search
100463,Priya Tiwari,Female,2024-04-02,Gurugram,Haryana,North,Social Media
100464,Isha Sharma,Male,2023-03-15,Vadodara,Gujarat,West,Referral
100465,Nisha Mishra,Female,2023-01-18,Lucknow,Uttar Pradesh,North,Social Media
100466,Vivaan Tiwari,Female,2025-09-03,Visakhapatnam,Andhra Pradesh,South,Affiliate
100467,Nisha Saxena,Male,2025-08-06,New Delhi,Delhi,North,Organic Search
100468,Simran Gupta,Female,2024-01-18,Kolkata,West Bengal,East,Paid Search
100469,Vikram Patel,Male,2025-10-30,New Delhi,Delhi,North,Organic Search
100470,Sneha Verma,Male,2023-04-02,Kochi,Kerala,South,Email
100471,Rohan Gupta,Female,2025-11-14,Faridabad,Haryana,North,Social Media
100472,Priya Singh,Male,2024-10-04,Ludhiana,Punjab,North,Referral
100473,Aditi Patel,Male,2024-07-25,Surat,Gujarat,West,Organic Search
100474,Aarav Pandey,Male,2025-03-25,Jodhpur,Rajasthan,North,Referral
100475,Simran Kumar,Female,2023-09-07,Bhopal,Madhya Pradesh,Central,Organic Search
100476,Ananya Singh,Male,2024-06-07,Gurugram,Haryana,North,Organic Search
100477,Pooja Patel,Female,2023-09-09,Ludhiana,Punjab,North,Affiliate
100478,Priya Gupta,Male,2024-11-03,Lucknow,Uttar Pradesh,North,Email
100479,Rahul Gupta,Male,2024-03-31,Indore,Madhya Pradesh,Central,Organic Search
100480,Vikram Sharma,Male,2024-04-01,Nashik,Maharashtra,West,Social Media
100481,Ananya Yadav,Male,2025-03-27,Coimbatore,Tamil Nadu,South,Paid Search
100482,Neha Pandey,Female,2025-06-09,Amritsar,Punjab,North,Organic Search
100483,Sneha Mehta,Female,2025-07-29,Bengaluru,Karnataka,South,Affiliate
100484,Aarav Sharma,Female,2025-05-08,Gurugram,Haryana,North,Organic Search
100485,Kavya Saxena,Female,2023-07-15,Ahmedabad,Gujarat,West,Organic Search
100486,Ananya Yadav,Female,2025-02-27,Mysuru,Karnataka,South,Paid Search
100487,Nisha Kumar,Female,2025-02-14,Warangal,Telangana,South,Referral
100488,Priya Mehta,Male,2023-01-22,Jaipur,Rajasthan,North,Referral
100489,Aarav Saxena,Male,2023-07-31,Faridabad,Haryana,North,Organic Search
100490,Aditi Patel,Female,2024-07-19,Indore,Madhya Pradesh,Central,Paid Search
100491,Nisha Gupta,Male,2023-11-30,Kochi,Kerala,South,Referral
100492,Pooja Joshi,Female,2025-05-09,Thiruvananthapuram,Kerala,South,Social Media
100493,Vikram Singh,Male,2025-04-20,Faridabad,Haryana,North,Referral
100494,Ananya Agarwal,Female,2023-09-26,Gwalior,Madhya Pradesh,Central,Organic Search
100495,Simran Yadav,Female,2023-01-21,Madurai,Tamil Nadu,South,Organic Search
100496,Vivaan Saxena,Female,2023-10-11,Surat,Gujarat,West,Affiliate
100497,Vivaan Gupta,Male,2025-09-15,Mumbai,Maharashtra,West,Social Media
100498,Aditi Tiwari,Male,2025-09-17,Hyderabad,Telangana,South,Paid Search
100499,Arjun Verma,Male,2024-07-06,Thiruvananthapuram,Kerala,South,Social Media
100500,Kavya Jain,Male,2025-07-10,Ahmedabad,Gujarat,West,Referral
100501,Nisha Patel,Female,2024-09-11,Pune,Maharashtra,West,Paid Search
100502,Rahul Sharma,Male,2025-12-18,Indore,Madhya Pradesh,Central,Referral
100503,Nisha Verma,Female,2023-06-18,Vijayawada,Andhra Pradesh,South,Email
100504,Aditi Jain,Male,2024-06-28,Thiruvananthapuram,Kerala,South,Paid Search
100505,Isha Jain,Male,2023-07-18,Coimbatore,Tamil Nadu,South,Affiliate
100506,Ananya Tiwari,Male,2023-05-17,Ahmedabad,Gujarat,West,Affiliate
100507,Rahul Mehta,Female,2023-06-19,Jaipur,Rajasthan,North,Email
100508,Sneha Singh,Male,2023-01-10,Mysuru,Karnataka,South,Referral
100509,Aarav Pandey,Male,2025-10-30,Madurai,Tamil Nadu,South,Referral
100510,Neha Pandey,Female,2025-02-12,Mysuru,Karnataka,South,Organic Search
100511,Pooja Mehta,Male,2024-06-29,Vijayawada,Andhra Pradesh,South,Social Media
100512,Simran Pandey,Male,2025-06-13,Gurugram,Haryana,North,Organic Search
100513,Arjun Tiwari,Male,2024-09-12,Ludhiana,Punjab,North,Affiliate
100514,Aarav Gupta,Female,2024-04-13,Amritsar,Punjab,North,Email
100515,Aarav Joshi,Female,2024-06-14,Vijayawada,Andhra Pradesh,South,Social Media
100516,Aditi Yadav,Male,2024-04-11,Nagpur,Maharashtra,West,Paid Search
100517,Vikram Kumar,Female,2024-03-19,Thiruvananthapuram,Kerala,South,Referral
100518,Aditya Kumar,Female,2025-07-09,Lucknow,Uttar Pradesh,North,Paid Search
100519,Aditi Verma,Male,2025-11-29,Udaipur,Rajasthan,North,Social Media
100520,Vivaan Singh,Female,2023-07-23,Kolkata,West Bengal,East,Referral
100521,Sneha Joshi,Female,2025-03-17,,Telangana,South,Referral
100522,Pooja Kumar,Male,2023-03-11,New Delhi,Delhi,North,Paid Search
100523,Nisha Patel,Male,2025-05-21,New Delhi,Delhi,North,Social Media
100524,Neha Mehta,Male,2025-11-23,Ludhiana,Punjab,North,Affiliate
100525,Isha Agarwal,Female,2025-03-03,Chennai,Tamil Nadu,South,Paid Search
100526,Aarav Singh,Female,2024-08-16,Madurai,Tamil Nadu,South,Referral
100527,Ananya Agarwal,Female,2025-11-05,Kochi,Kerala,South,Referral
100528,Neha Mishra,Male,2025-04-25,New Delhi,Delhi,North,Organic Search
100529,Rohan Sharma,Male,2025-05-11,Kochi,Kerala,South,Organic Search
100530,Nisha Verma,Female,2025-11-11,Kochi,Kerala,South,Social Media
100531,Isha Jain,Male,2024-08-16,Siliguri,West Bengal,East,Organic Search
100532,Sneha Tiwari,Female,2025-06-06,New Delhi,Delhi,North,Email
100533,Aditya Yadav,Male,2025-09-12,New Delhi,Delhi,North,Referral
100534,Isha Agarwal,Male,2024-05-27,Madurai,Tamil Nadu,South,Paid Search
100535,Priya Singh,Male,2025-03-08,Siliguri,West Bengal,East,Email
100536,Kavya Sharma,Female,2024-12-10,New Delhi,Delhi,North,Organic Search
100537,Kavya Saxena,Female,2025-12-20,Vadodara,Gujarat,West,Paid Search
100538,Aditi Agarwal,Female,2024-11-23,Nagpur,Maharashtra,West,Organic Search
100539,Neha Gupta,Male,2025-03-03,Siliguri,West Bengal,East,Paid Search
100540,Simran Tiwari,Female,2025-10-10,Lucknow,Uttar Pradesh,North,Paid Search
100541,Vikram Yadav,Male,2023-01-12,Patna,Bihar,East,Paid Search
100542,Isha Singh,Male,2023-06-04,Varanasi,Uttar Pradesh,North,Paid Search
100543,Vikram Jain,Male,2023-12-26,New Delhi,Delhi,North,Email
100544,Simran Joshi,Male,2025-01-31,New Delhi,Delhi,North,Referral
100545,Neha Agarwal,Female,2024-04-25,Amritsar,Punjab,North,Referral
100546,Rahul Gupta,Female,2025-08-02,Noida,Uttar Pradesh,North,Referral
100547,Riya Sharma,Male,2023-03-27,Vadodara,Gujarat,West,Referral
100548,Karan Jain,Male,2024-01-29,Kolkata,West Bengal,East,Referral
100549,Nisha Pandey,Male,2023-06-10,Udaipur,Rajasthan,North,Organic Search
100550,Aditi Sharma,Male,2025-02-14,Gaya,Bihar,East,Email
100551,Ananya Yadav,Female,2023-10-23,Amritsar,Punjab,North,Organic Search
100552,Rohan Agarwal,Male,2023-10-01,Warangal,Telangana,South,Paid Search
100553,Vivaan Kumar,Female,2024-10-28,Ludhiana,Punjab,North,Social Media
100554,Rohan Yadav,Female,2023-04-07,Chennai,Tamil Nadu,South,Social Media
100555,Simran Jain,Female,2025-10-13,Visakhapatnam,Andhra Pradesh,South,Email
100556,Rohan Saxena,Male,2023-01-28,Jaipur,Rajasthan,North,Referral
100557,Rahul Mehta,Male,2024-01-12,Gurugram,Haryana,North,Organic Search
100558,Vivaan Joshi,Female,2024-08-03,Thiruvananthapuram,Kerala,South,Referral
100559,Ananya Singh,Male,2023-01-11,Gurugram,Haryana,North,Organic Search
100560,Ananya Pandey,Male,2023-02-26,Ludhiana,Punjab,North,Affiliate
100561,Isha Mehta,Female,2025-12-09,Kolkata,West Bengal,East,Social Media
100562,Simran Singh,Male,2024-10-10,Lucknow,Uttar Pradesh,North,Email
100563,Aditya Tiwari,Female,2023-02-03,Udaipur,Rajasthan,North,Paid Search
100564,Vikram Agarwal,Male,2024-02-16,New Delhi,Delhi,North,Email
100565,Pooja Verma,Female,2023-12-31,Kochi,Kerala,South,Organic Search
100566,Arjun Saxena,Female,2023-01-08,Mysuru,Karnataka,South,Affiliate
100567,Rohan Yadav,Male,2024-09-17,Bengaluru,Karnataka,South,Organic Search
100568,Meera Singh,Male,2023-09-05,Bengaluru,Karnataka,South,Paid Search
100569,Aarav Patel,Female,2024-12-09,Bhopal,Madhya Pradesh,Central,Referral
100570,Simran Agarwal,Female,2025-03-19,Kolkata,West Bengal,East,Organic Search
100571,Meera Agarwal,Male,2024-04-01,Visakhapatnam,Andhra Pradesh,South,Referral
100572,Karan Joshi,Male,2024-02-19,Surat,Gujarat,West,Organic Search
100573,Karan Singh,Male,2024-11-27,Chennai,Tamil Nadu,South,Organic Search
100574,Rahul Singh,Male,2025-03-05,Agra,Uttar Pradesh,North,Email
100575,Aarav Joshi,Female,2024-03-09,Noida,Uttar Pradesh,North,Referral
100576,Kavya Verma,Male,2025-06-11,Hyderabad,Telangana,South,Paid Search
100577,Meera Pandey,Male,2023-11-11,Thiruvananthapuram,Kerala,South,Organic Search
100578,Arjun Kumar,Female,2025-05-22,Udaipur,Rajasthan,North,Affiliate
100579,Vikram Jain,Male,2024-02-10,Kochi,Kerala,South,Affiliate
100580,Priya Singh,Male,2025-01-04,Nashik,Maharashtra,West,Paid Search
100581,Vivaan Mehta,Female,2025-12-28,Nagpur,Maharashtra,West,Referral
100582,Rohan Pandey,Female,2025-03-28,Amritsar,Punjab,North,Organic Search
100583,Rohan Mehta,Female,2023-12-16,Nashik,Maharashtra,West,Email
100584,Simran Singh,Male,2024-09-15,Varanasi,Uttar Pradesh,North,Organic Search
100585,Aditya Pandey,Female,2024-05-23,Surat,Gujarat,West,Organic Search
100586,Rahul Agarwal,Male,2024-11-08,Thiruvananthapuram,Kerala,South,Affiliate
100587,Priya Patel,Male,2023-03-09,Gaya,Bihar,East,Referral
100588,Aditya Verma,Male,2024-03-13,Nashik,Maharashtra,West,Organic Search
100589,Rahul Agarwal,Male,2025-12-03,Amritsar,Punjab,North,Paid Search
100590,Riya Singh,Male,2025-12-26,Ludhiana,Punjab,North,Social Media
100591,Simran Agarwal,Female,2025-07-09,Ludhiana,Punjab,North,Paid Search
100592,Aditya Jain,Male,2025-02-22,Thiruvananthapuram,Kerala,South,Paid Search
100593,Rohan Patel,Male,2025-01-05,Mysuru,Karnataka,South,Organic Search
100594,Simran Saxena,Male,2024-08-04,Visakhapatnam,Andhra Pradesh,South,Email
100595,Vikram Kumar,Male,2024-12-06,Madurai,Tamil Nadu,South,Referral
100596,Neha Jain,Female,2023-09-20,Ludhiana,Punjab,North,Affiliate
100597,Arjun Joshi,Female,2024-09-23,Kolkata,West Bengal,East,Organic Search
100598,Ananya Singh,Male,2024-09-01,Faridabad,Haryana,North,Social Media
100599,Aditya Jain,Female,2023-04-14,Gwalior,Madhya Pradesh,Central,Referral
100600,Ananya Singh,Female,2023-11-05,Gwalior,Madhya Pradesh,Central,Paid Search
100601,Nisha Agarwal,Male,2023-12-16,Gwalior,Madhya Pradesh,Central,Paid Search
100602,Priya Kumar,Female,2025-01-20,Faridabad,Haryana,North,Paid Search
100603,Aditi Joshi,Male,2024-01-07,Faridabad,Haryana,North,Organic Search
100604,Sneha Mehta,Male,2023-08-22,New Delhi,Delhi,North,Referral
100605,Vikram Sharma,Female,2025-05-19,Amritsar,Punjab,North,Social Media
100606,Nisha Tiwari,Female,2024-07-08,Kolkata,West Bengal,East,Affiliate
100607,Riya Pandey,Female,2024-10-24,Madurai,Tamil Nadu,South,Paid Search
100608,Karan Tiwari,Male,2024-01-08,Jaipur,Rajasthan,North,Referral
100609,Riya Mishra,Male,2024-03-11,Vijayawada,Andhra Pradesh,South,Affiliate
100610,Riya Yadav,Female,2024-09-25,Ludhiana,Punjab,North,Email
100611,Karan Yadav,Female,2023-12-26,Amritsar,Punjab,North,Referral
100612,Priya Mehta,Female,2025-11-10,Surat,Gujarat,West,Paid Search
100613,Aarav Gupta,Female,2025-07-23,Gurugram,Haryana,North,Referral
100614,Aarav Agarwal,Female,2025-11-23,Warangal,Telangana,South,Organic Search
100615,Arjun Mehta,Female,2025-05-10,Patna,Bihar,East,Affiliate
100616,Rohan Yadav,Female,2023-04-04,Bhopal,Madhya Pradesh,Central,Paid Search
100617,Simran Jain,Female,2025-06-09,Mysuru,Karnataka,South,Organic Search
100618,Karan Mehta,Male,2023-09-27,Mysuru,Karnataka,South,Paid Search
100619,Kavya Sharma,Male,2024-03-08,Noida,Uttar Pradesh,North,Email
